sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns
1700,3c397785,3ec00000,ba83126f,3ed3f7cf,3ed3dd13,414,144958
1701,3c3a1f4b,3ec00000,bb03126f,3ed3f7cf,3ed3fb7b,414,145250
1702,3c3ac711,3ec00000,bb03126f,3ed3f7cf,3ed4024c,414,145542
1703,3c3b6ed6,3ec00000,bb03126f,3ed3f7cf,3ed4091d,414,144084
1704,3c3c169c,3ec00000,bb03126f,3ed3f7cf,3ed40fee,414,146125
1705,3c3c6a7f,3ec00000,ba83126f,3ed3f7cf,3ed3fbbe,414,144958
1706,3c3d1245,3ec00000,bb03126f,3ed3f7cf,3ed41a27,414,145250
1707,3c3dba0a,3ec00000,bb03126f,3ed3f7cf,3ed420f8,414,143208
1708,3c3e61d0,3ec00000,bb03126f,3ed3f7cf,3ed427c9,414,144375
1709,3c3f0996,3ec00000,bb03126f,3ed3f7cf,3ed42e9a,414,144667
1710,3c3f5d79,3ec00000,ba83126f,3ed3f7cf,3ed41a6a,414,144666
1711,3c40053e,3ec00000,bb03126f,3ed3f7cf,3ed438d3,414,144375
1712,3c40ad04,3ec00000,bb03126f,3ed3f7cf,3ed43fa4,415,144959
1713,3c4100e7,3ec00000,ba83126f,3ed47ae1,3ed4388f,414,145833
1714,3c41a8ac,3ec00000,bb03126f,3ed3f7cf,3ed449dd,415,145250
1715,3c41fc8f,3ec00000,ba83126f,3ed47ae1,3ed442c8,415,145542
1716,3c42a455,3ec00000,bb03126f,3ed47ae1,3ed46131,415,143500
1717,3c42f838,3ec00000,ba83126f,3ed47ae1,3ed44d02,415,145250
1718,3c439ffd,3ec00000,bb03126f,3ed47ae1,3ed46b6a,415,145542
1719,3c43f3e0,3ec00000,ba83126f,3ed47ae1,3ed4573b,415,145250
1720,3c4447c3,3ec00000,ba83126f,3ed47ae1,3ed45aa3,415,145250
1721,3c44ef89,3ec00000,bb03126f,3ed47ae1,3ed4790c,415,144375
1722,3c45436c,3ec00000,ba83126f,3ed47ae1,3ed464dc,415,144958
1723,3c45eb31,3ec00000,bb03126f,3ed47ae1,3ed48345,415,144083
1724,3c463f14,3ec00000,ba83126f,3ed47ae1,3ed46f16,415,144666
1725,3c4692f7,3ec00000,ba83126f,3ed47ae1,3ed4727e,415,144667
1726,3c473abd,3ec00000,bb03126f,3ed47ae1,3ed490e7,415,144958
1727,3c478e9f,3ec00000,ba83126f,3ed47ae1,3ed47cb7,415,144959
1728,3c483665,3ec00000,bb03126f,3ed47ae1,3ed49b20,415,144375
1729,3c488a48,3ec00000,ba83126f,3ed47ae1,3ed486f1,415,144667
1730,3c48de2b,3ec00000,ba83126f,3ed47ae1,3ed48a59,415,165375
1731,3c4985f0,3ec00000,bb03126f,3ed47ae1,3ed4a8c2,415,178500
1732,3c49d9d3,3ec00000,ba83126f,3ed47ae1,3ed49492,415,168583
1733,3c4a2db6,3ec00000,ba83126f,3ed47ae1,3ed497fb,415,144959
1734,3c4ad57c,3ec00000,bb03126f,3ed47ae1,3ed4b664,415,144959
1735,3c4b295f,3ec00000,ba83126f,3ed47ae1,3ed4a234,415,168000
1736,3c4b7d41,3ec00000,ba83126f,3ed47ae1,3ed4a59c,415,169459
1737,3c4c2507,3ec00000,bb03126f,3ed47ae1,3ed4c405,416,145250
1738,3c4c78ea,3ec00000,ba83126f,3ed4fdf4,3ed4bcf1,416,144667
1739,3c4ccccd,3ec00000,ba83126f,3ed4fdf4,3ed4c059,416,144083
1740,3c4d20b0,3ec00000,ba83126f,3ed4fdf4,3ed4c3c1,416,144667
1741,3c4d7492,3ec00000,ba83126f,3ed4fdf4,3ed4c72a,416,145542
1742,3c4dc875,3ec00000,ba83126f,3ed4fdf4,3ed4ca92,416,144667
1743,3c4e1c58,3ec00000,ba83126f,3ed4fdf4,3ed4cdfb,416,144959
1744,3c4e703b,3ec00000,ba83126f,3ed4fdf4,3ed4d163,416,144375
1745,3c4ec41e,3ec00000,ba83126f,3ed4fdf4,3ed4d4cb,416,145542
1746,3c4f1801,3ec00000,ba83126f,3ed4fdf4,3ed4d834,416,145542
1747,3c4f6be3,3ec00000,ba83126f,3ed4fdf4,3ed4db9c,416,144666
1748,3c4fbfc6,3ec00000,ba83126f,3ed4fdf4,3ed4df05,416,144375
1749,3c5013a9,3ec00000,ba83126f,3ed4fdf4,3ed4e26d,416,144959
1750,3c50678c,3ec00000,ba83126f,3ed4fdf4,3ed4e5d6,416,145250
1751,3c50bb6f,3ec00000,ba83126f,3ed4fdf4,3ed4e93e,416,144667
1752,3c510f52,3ec00000,ba83126f,3ed4fdf4,3ed4eca6,416,144667
1753,3c516335,3ec00000,ba83126f,3ed4fdf4,3ed4f00f,416,144666
1754,3c51b717,3ec00000,ba83126f,3ed4fdf4,3ed4f377,416,144667
1755,3c51b717,3ec00000,00000000,3ed4fdf4,3ed4dbdf,416,144084
1756,3c520afa,3ec00000,ba83126f,3ed4fdf4,3ed4f6e0,416,144958
1757,3c525edd,3ec00000,ba83126f,3ed4fdf4,3ed4fa48,416,146125
1758,3c52b2c0,3ec00000,ba83126f,3ed4fdf4,3ed4fdb1,416,144959
1759,3c5306a3,3ec00000,ba83126f,3ed4fdf4,3ed50119,416,144084
1760,3c535a86,3ec00000,ba83126f,3ed4fdf4,3ed50481,416,143792
1761,3c53ae68,3ec00000,ba83126f,3ed4fdf4,3ed507ea,416,144958
1762,3c54024b,3ec00000,ba83126f,3ed4fdf4,3ed50b52,416,145250
1763,3c54562e,3ec00000,ba83126f,3ed4fdf4,3ed50ebb,416,145833
1764,3c54aa11,3ec00000,ba83126f,3ed4fdf4,3ed51223,416,144959
1765,3c54fdf4,3ec00000,ba83126f,3ed4fdf4,3ed5158b,416,145250
1766,3c5551d7,3ec00000,ba83126f,3ed4fdf4,3ed518f4,416,145250
1767,3c55a5b9,3ec00000,ba83126f,3ed4fdf4,3ed51c5c,416,144958
1768,3c55f99c,3ec00000,ba83126f,3ed4fdf4,3ed51fc5,416,144375
1769,3c564d7f,3ec00000,ba83126f,3ed4fdf4,3ed5232d,416,144959
1770,3c564d7f,3ec00000,00000000,3ed4fdf4,3ed50b95,416,145250
1771,3c56a162,3ec00000,ba83126f,3ed4fdf4,3ed52695,416,146125
1772,3c56f545,3ec00000,ba83126f,3ed4fdf4,3ed529fe,416,145542
1773,3c574928,3ec00000,ba83126f,3ed4fdf4,3ed52d66,416,176459
1774,3c579d0a,3ec00000,ba83126f,3ed4fdf4,3ed530cf,416,179375
1775,3c57f0ed,3ec00000,ba83126f,3ed4fdf4,3ed53437,416,169166
1776,3c5844d0,3ec00000,ba83126f,3ed4fdf4,3ed5379f,416,144667
1777,3c5898b3,3ec00000,ba83126f,3ed4fdf4,3ed53b08,416,145541
1778,3c58ec96,3ec00000,ba83126f,3ed4fdf4,3ed53e70,416,145250
1779,3c58ec96,3ec00000,00000000,3ed4fdf4,3ed526d8,416,144667
1780,3c594079,3ec00000,ba83126f,3ed4fdf4,3ed541d9,417,146125
1781,3c59945b,3ec00000,ba83126f,3ed58106,3ed5525d,417,145250
1782,3c59945b,3ec00000,00000000,3ed58106,3ed53ac5,416,144958
1783,3c59e83e,3ec00000,ba83126f,3ed4fdf4,3ed548aa,417,146416
1784,3c5a3c21,3ec00000,ba83126f,3ed58106,3ed5592e,417,144959
1785,3c5a9004,3ec00000,ba83126f,3ed58106,3ed55c96,417,145542
1786,3c5a9004,3ec00000,00000000,3ed58106,3ed544fe,417,144667
1787,3c5ae3e7,3ec00000,ba83126f,3ed58106,3ed55fff,417,144667
1788,3c5ae3e7,3ec00000,00000000,3ed58106,3ed54867,417,144958
1789,3c5b37ca,3ec00000,ba83126f,3ed58106,3ed56367,417,145250
1790,3c5b37ca,3ec00000,00000000,3ed58106,3ed54bcf,417,144959
1791,3c5b8bac,3ec00000,ba83126f,3ed58106,3ed566d0,417,144375
1792,3c5b8bac,3ec00000,00000000,3ed58106,3ed54f38,417,144084
1793,3c5bdf8f,3ec00000,ba83126f,3ed58106,3ed56a38,417,144959
1794,3c5c3372,3ec00000,ba83126f,3ed58106,3ed56da1,417,144958
1795,3c5c3372,3ec00000,00000000,3ed58106,3ed55609,417,144958
1796,3c5c8755,3ec00000,ba83126f,3ed58106,3ed57109,417,144375
1797,3c5c8755,3ec00000,00000000,3ed58106,3ed55971,417,144667
1798,3c5cdb38,3ec00000,ba83126f,3ed58106,3ed57471,417,145542
1799,3c5cdb38,3ec00000,00000000,3ed58106,3ed55cd9,417,144958
1800,3c5d2f1b,3ec00000,ba83126f,3ed58106,3ed577da,417,144667
